Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,defectType,phoneType,numberRepairs,defectFixed
1084,Inform User,System,1970-01-24 00:03:00.000,1970-01-24 00:03:00.000,Variant 10,10,complete,Simulated process instance,,,,
1084,Test Repair,Tester1,1970-01-24 00:07:00.000,1970-01-24 00:12:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1085,Register,System,1970-01-24 02:02:00.000,1970-01-24 02:02:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Analyze Defect,Tester1,1970-01-24 02:02:00.000,1970-01-24 02:09:00.000,Variant 52,52,complete,Simulated process instance,4,T3,,
1085,Repair (Simple),SolverS2,1970-01-24 02:26:00.000,1970-01-24 02:38:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Test Repair,Tester2,1970-01-24 02:38:00.000,1970-01-24 02:46:00.000,Variant 52,52,complete,Simulated process instance,,,1,false
1085,Restart Repair,System,1970-01-24 02:55:00.000,1970-01-24 02:55:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Repair (Simple),SolverS2,1970-01-24 02:55:00.000,1970-01-24 03:03:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Inform User,System,1970-01-24 02:59:00.000,1970-01-24 02:59:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Test Repair,Tester2,1970-01-24 03:03:00.000,1970-01-24 03:10:00.000,Variant 52,52,complete,Simulated process instance,,,2,false
1085,Restart Repair,System,1970-01-24 03:15:00.000,1970-01-24 03:15:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Repair (Simple),SolverS3,1970-01-24 03:15:00.000,1970-01-24 03:27:00.000,Variant 52,52,complete,Simulated process instance,,,,
1085,Test Repair,Tester3,1970-01-24 03:27:00.000,1970-01-24 03:32:00.000,Variant 52,52,complete,Simulated process instance,,,3,true
1089,Register,System,1970-01-23 19:04:00.000,1970-01-23 19:04:00.000,Variant 13,13,complete,Simulated process instance,,,,
1089,Analyze Defect,Tester2,1970-01-23 19:04:00.000,1970-01-23 19:12:00.000,Variant 13,13,complete,Simulated process instance,10,T1,,
1089,Repair (Complex),SolverC1,1970-01-23 19:22:00.000,1970-01-23 19:34:00.000,Variant 13,13,complete,Simulated process instance,,,,
1089,Test Repair,Tester1,1970-01-23 19:34:00.000,1970-01-23 19:40:00.000,Variant 13,13,complete,Simulated process instance,,,0,true
1089,Inform User,System,1970-01-23 20:00:00.000,1970-01-23 20:00:00.000,Variant 13,13,complete,Simulated process instance,,,,
109,Register,System,1970-01-03 09:10:00.000,1970-01-03 09:10:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Analyze Defect,Tester6,1970-01-03 09:10:00.000,1970-01-03 09:15:00.000,Variant 27,27,complete,Simulated process instance,6,T3,,
109,Repair (Simple),SolverS2,1970-01-03 09:36:00.000,1970-01-03 09:45:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Test Repair,Tester5,1970-01-03 09:45:00.000,1970-01-03 09:52:00.000,Variant 27,27,complete,Simulated process instance,,,1,false
109,Inform User,System,1970-01-03 09:57:00.000,1970-01-03 09:57:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Restart Repair,System,1970-01-03 10:01:00.000,1970-01-03 10:01:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Repair (Simple),SolverS1,1970-01-03 10:01:00.000,1970-01-03 10:06:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Test Repair,Tester3,1970-01-03 10:06:00.000,1970-01-03 10:14:00.000,Variant 27,27,complete,Simulated process instance,,,2,false
109,Restart Repair,System,1970-01-03 10:21:00.000,1970-01-03 10:21:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Repair (Complex),SolverC2,1970-01-03 10:21:00.000,1970-01-03 10:39:00.000,Variant 27,27,complete,Simulated process instance,,,,
109,Test Repair,Tester5,1970-01-03 10:39:00.000,1970-01-03 10:46:00.000,Variant 27,27,complete,Simulated process instance,,,2,true
109,Archive Repair,System,1970-01-03 10:53:00.000,1970-01-03 10:53:00.000,Variant 27,27,complete,Simulated process instance,,,2,true
1091,Register,System,1970-01-23 10:06:00.000,1970-01-23 10:06:00.000,Variant 21,21,complete,Simulated process instance,,,,
1091,Analyze Defect,Tester1,1970-01-23 10:06:00.000,1970-01-23 10:15:00.000,Variant 21,21,complete,Simulated process instance,4,T3,,
1091,Repair (Simple),SolverS2,1970-01-23 10:35:00.000,1970-01-23 10:47:00.000,Variant 21,21,complete,Simulated process instance,,,,
1091,Inform User,System,1970-01-23 10:45:00.000,1970-01-23 10:45:00.000,Variant 21,21,complete,Simulated process instance,,,,
1091,Test Repair,Tester6,1970-01-23 10:47:00.000,1970-01-23 10:54:00.000,Variant 21,21,complete,Simulated process instance,,,1,true
1092,Register,System,1970-01-24 04:50:00.000,1970-01-24 04:50:00.000,Variant 30,30,complete,Simulated process instance,,,,
1092,Analyze Defect,Tester1,1970-01-24 04:50:00.000,1970-01-24 04:56:00.000,Variant 30,30,complete,Simulated process instance,1,T3,,
1092,Inform User,System,1970-01-24 05:13:00.000,1970-01-24 05:13:00.000,Variant 30,30,complete,Simulated process instance,,,,
1092,Repair (Simple),SolverS1,1970-01-24 05:15:00.000,1970-01-24 05:20:00.000,Variant 30,30,complete,Simulated process instance,,,,
1092,Test Repair,Tester6,1970-01-24 05:20:00.000,1970-01-24 05:30:00.000,Variant 30,30,complete,Simulated process instance,,,1,false
1092,Restart Repair,System,1970-01-24 05:37:00.000,1970-01-24 05:37:00.000,Variant 30,30,complete,Simulated process instance,,,,
1092,Repair (Simple),SolverS3,1970-01-24 05:37:00.000,1970-01-24 05:55:00.000,Variant 30,30,complete,Simulated process instance,,,,
1092,Test Repair,Tester3,1970-01-24 05:55:00.000,1970-01-24 06:04:00.000,Variant 30,30,complete,Simulated process instance,,,2,true
1093,Register,System,1970-01-23 21:15:00.000,1970-01-23 21:15:00.000,Variant 30,30,complete,Simulated process instance,,,,
1093,Analyze Defect,Tester2,1970-01-23 21:15:00.000,1970-01-23 21:20:00.000,Variant 30,30,complete,Simulated process instance,2,T2,,
1093,Inform User,System,1970-01-23 21:35:00.000,1970-01-23 21:35:00.000,Variant 30,30,complete,Simulated process instance,,,,
1093,Repair (Simple),SolverS2,1970-01-23 21:35:00.000,1970-01-23 21:45:00.000,Variant 30,30,complete,Simulated process instance,,,,
1093,Test Repair,Tester5,1970-01-23 21:45:00.000,1970-01-23 21:51:00.000,Variant 30,30,complete,Simulated process instance,,,1,false
1093,Restart Repair,System,1970-01-23 21:56:00.000,1970-01-23 21:56:00.000,Variant 30,30,complete,Simulated process instance,,,,
1093,Repair (Simple),SolverS2,1970-01-23 21:56:00.000,1970-01-23 22:05:00.000,Variant 30,30,complete,Simulated process instance,,,,
1093,Test Repair,Tester2,1970-01-23 22:05:00.000,1970-01-23 22:11:00.000,Variant 30,30,complete,Simulated process instance,,,2,true
1095,Register,System,1970-01-24 08:56:00.000,1970-01-24 08:56:00.000,Variant 38,38,complete,Simulated process instance,,,,
1095,Analyze Defect,Tester3,1970-01-24 08:56:00.000,1970-01-24 09:04:00.000,Variant 38,38,complete,Simulated process instance,7,T2,,
1095,Repair (Complex),SolverC1,1970-01-24 09:05:00.000,1970-01-24 09:16:00.000,Variant 38,38,complete,Simulated process instance,,,,
1096,Register,System,1970-01-23 12:24:00.000,1970-01-23 12:24:00.000,Variant 12,12,complete,Simulated process instance,,,,
1096,Analyze Defect,Tester1,1970-01-23 12:24:00.000,1970-01-23 12:34:00.000,Variant 12,12,complete,Simulated process instance,3,T1,,
1096,Repair (Simple),SolverS3,1970-01-23 12:50:00.000,1970-01-23 13:03:00.000,Variant 12,12,complete,Simulated process instance,,,,
1096,Test Repair,Tester2,1970-01-23 13:03:00.000,1970-01-23 13:12:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1096,Inform User,System,1970-01-23 13:06:00.000,1970-01-23 13:06:00.000,Variant 12,12,complete,Simulated process instance,,,,
1097,Register,System,1970-01-23 20:15:00.000,1970-01-23 20:15:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Analyze Defect,Tester3,1970-01-23 20:15:00.000,1970-01-23 20:25:00.000,Variant 53,53,complete,Simulated process instance,1,T2,,
1097,Repair (Simple),SolverS1,1970-01-23 20:29:00.000,1970-01-23 20:35:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Test Repair,Tester5,1970-01-23 20:35:00.000,1970-01-23 20:43:00.000,Variant 53,53,complete,Simulated process instance,,,1,false
1097,Restart Repair,System,1970-01-23 20:50:00.000,1970-01-23 20:50:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Repair (Simple),SolverS1,1970-01-23 20:50:00.000,1970-01-23 20:55:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Test Repair,Tester1,1970-01-23 20:55:00.000,1970-01-23 21:03:00.000,Variant 53,53,complete,Simulated process instance,,,2,false
1097,Restart Repair,System,1970-01-23 21:11:00.000,1970-01-23 21:11:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Repair (Simple),SolverS3,1970-01-23 21:11:00.000,1970-01-23 21:27:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Inform User,System,1970-01-23 21:12:00.000,1970-01-23 21:12:00.000,Variant 53,53,complete,Simulated process instance,,,,
1097,Test Repair,Tester4,1970-01-23 21:27:00.000,1970-01-23 21:32:00.000,Variant 53,53,complete,Simulated process instance,,,3,true
1098,Register,System,1970-01-23 10:14:00.000,1970-01-23 10:14:00.000,Variant 12,12,complete,Simulated process instance,,,,
1098,Analyze Defect,Tester5,1970-01-23 10:14:00.000,1970-01-23 10:20:00.000,Variant 12,12,complete,Simulated process instance,3,T3,,
1098,Repair (Simple),SolverS2,1970-01-23 10:48:00.000,1970-01-23 11:01:00.000,Variant 12,12,complete,Simulated process instance,,,,
1098,Test Repair,Tester6,1970-01-23 11:01:00.000,1970-01-23 11:09:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1098,Inform User,System,1970-01-23 11:02:00.000,1970-01-23 11:02:00.000,Variant 12,12,complete,Simulated process instance,,,,
1099,Register,System,1970-01-24 02:26:00.000,1970-01-24 02:26:00.000,Variant 54,54,complete,Simulated process instance,,,,
1099,Analyze Defect,Tester5,1970-01-24 02:26:00.000,1970-01-24 02:31:00.000,Variant 54,54,complete,Simulated process instance,8,T3,,
1099,Repair (Complex),SolverC2,1970-01-24 02:51:00.000,1970-01-24 03:01:00.000,Variant 54,54,complete,Simulated process instance,,,,
1099,Test Repair,Tester5,1970-01-24 03:01:00.000,1970-01-24 03:09:00.000,Variant 54,54,complete,Simulated process instance,,,0,false
1099,Restart Repair,System,1970-01-24 03:18:00.000,1970-01-24 03:18:00.000,Variant 54,54,complete,Simulated process instance,,,,
1099,Repair (Complex),SolverC1,1970-01-24 03:18:00.000,1970-01-24 03:32:00.000,Variant 54,54,complete,Simulated process instance,,,,
1099,Inform User,System,1970-01-24 03:21:00.000,1970-01-24 03:21:00.000,Variant 54,54,complete,Simulated process instance,,,,
1099,Test Repair,Tester2,1970-01-24 03:32:00.000,1970-01-24 03:41:00.000,Variant 54,54,complete,Simulated process instance,,,0,true
11,Register,System,1970-01-02 15:51:00.000,1970-01-02 15:51:00.000,Variant 1,1,complete,Simulated process instance,,,,
11,Analyze Defect,Tester1,1970-01-02 15:51:00.000,1970-01-02 15:58:00.000,Variant 1,1,complete,Simulated process instance,10,T3,,
11,Repair (Complex),SolverC3,1970-01-02 16:04:00.000,1970-01-02 16:52:00.000,Variant 1,1,complete,Simulated process instance,,,,
11,Inform User,System,1970-01-02 16:16:00.000,1970-01-02 16:16:00.000,Variant 1,1,complete,Simulated process instance,,,,
11,Test Repair,Tester2,1970-01-02 16:52:00.000,1970-01-02 17:01:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
11,Archive Repair,System,1970-01-02 17:06:00.000,1970-01-02 17:06:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
110,Register,System,1970-01-03 12:23:00.000,1970-01-03 12:23:00.000,Variant 1,1,complete,Simulated process instance,,,,
110,Analyze Defect,Tester1,1970-01-03 12:23:00.000,1970-01-03 12:32:00.000,Variant 1,1,complete,Simulated process instance,10,T3,,
110,Repair (Complex),SolverC2,1970-01-03 12:52:00.000,1970-01-03 13:05:00.000,Variant 1,1,complete,Simulated process instance,,,,
110,Inform User,System,1970-01-03 12:53:00.000,1970-01-03 12:53:00.000,Variant 1,1,complete,Simulated process instance,,,,
110,Test Repair,Tester6,1970-01-03 13:05:00.000,1970-01-03 13:14:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
110,Archive Repair,System,1970-01-03 13:23:00.000,1970-01-03 13:23:00.000,Variant 1,1,complete,Simulated process instance,,,0,true
1100,Register,System,1970-01-23 22:39:00.000,1970-01-23 22:39:00.000,Variant 10,10,complete,Simulated process instance,,,,
1100,Analyze Defect,Tester2,1970-01-23 22:39:00.000,1970-01-23 22:46:00.000,Variant 10,10,complete,Simulated process instance,7,T2,,
1100,Repair (Complex),SolverC1,1970-01-23 23:12:00.000,1970-01-23 23:22:00.000,Variant 10,10,complete,Simulated process instance,,,,
1100,Inform User,System,1970-01-23 23:19:00.000,1970-01-23 23:19:00.000,Variant 10,10,complete,Simulated process instance,,,,
1100,Test Repair,Tester5,1970-01-23 23:22:00.000,1970-01-23 23:32:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1103,Register,System,1970-01-23 23:02:00.000,1970-01-23 23:02:00.000,Variant 10,10,complete,Simulated process instance,,,,
1103,Analyze Defect,Tester3,1970-01-23 23:02:00.000,1970-01-23 23:09:00.000,Variant 10,10,complete,Simulated process instance,7,T3,,
1103,Repair (Complex),SolverC3,1970-01-23 23:10:00.000,1970-01-23 23:59:00.000,Variant 10,10,complete,Simulated process instance,,,,
1103,Inform User,System,1970-01-23 23:43:00.000,1970-01-23 23:43:00.000,Variant 10,10,complete,Simulated process instance,,,,
1103,Test Repair,Tester3,1970-01-23 23:59:00.000,1970-01-24 00:09:00.000,Variant 10,10,complete,Simulated process instance,,,0,true
1105,Register,System,1970-01-23 12:30:00.000,1970-01-23 12:30:00.000,Variant 12,12,complete,Simulated process instance,,,,
1105,Analyze Defect,Tester2,1970-01-23 12:30:00.000,1970-01-23 12:40:00.000,Variant 12,12,complete,Simulated process instance,4,T2,,
1105,Repair (Simple),SolverS2,1970-01-23 12:49:00.000,1970-01-23 13:01:00.000,Variant 12,12,complete,Simulated process instance,,,,
1105,Test Repair,Tester6,1970-01-23 13:01:00.000,1970-01-23 13:06:00.000,Variant 12,12,complete,Simulated process instance,,,1,true
1105,Inform User,System,1970-01-23 13:13:00.000,1970-01-23 13:13:00.000,Variant 12,12,complete,Simulated process instance,,,,
1107,Register,System,1970-01-24 04:11:00.000,1970-01-24 04:11:00.000,Variant 26,26,complete,Simulated process instance,,,,
1107,Analyze Defect,Tester3,1970-01-24 04:11:00.000,1970-01-24 04:19:00.000,Variant 26,26,complete,Simulated process instance,9,T1,,
1107,Inform User,System,1970-01-24 04:36:00.000,1970-01-24 04:36:00.000,Variant 26,26,complete,Simulated process instance,,,,
1107,Repair (Complex),SolverC2,1970-01-24 04:40:00.000,1970-01-24 04:54:00.000,Variant 26,26,complete,Simulated process instance,,,,
1107,Test Repair,Tester3,1970-01-24 04:54:00.000,1970-01-24 05:03:00.000,Variant 26,26,complete,Simulated process instance,,,0,true
111,Register,System,1970-01-03 09:02:00.000,1970-01-03 09:02:00.000,Variant 4,4,complete,Simulated process instance,,,,
111,Analyze Defect,Tester5,1970-01-03 09:02:00.000,1970-01-03 09:11:00.000,Variant 4,4,complete,Simulated process instance,6,T2,,
111,Inform User,System,1970-01-03 09:34:00.000,1970-01-03 09:34:00.000,Variant 4,4,complete,Simulated process instance,,,,
111,Repair (Complex),SolverC3,1970-01-03 09:40:00.000,1970-01-03 10:29:00.000,Variant 4,4,complete,Simulated process instance,,,,
111,Test Repair,Tester1,1970-01-03 10:29:00.000,1970-01-03 10:38:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
111,Archive Repair,System,1970-01-03 10:43:00.000,1970-01-03 10:43:00.000,Variant 4,4,complete,Simulated process instance,,,0,true
1111,Register,System,1970-01-23 23:39:00.000,1970-01-23 23:39:00.000,Variant 35,35,complete,Simulated process instance,,,,
1111,Analyze Defect,Tester4,1970-01-23 23:39:00.000,1970-01-23 23:48:00.000,Variant 35,35,complete,Simulated process instance,1,T2,,
1111,Repair (Simple),SolverS1,1970-01-24 00:05:00.000,1970-01-24 00:12:00.000,Variant 35,35,complete,Simulated process instance,,,,
1111,Test Repair,Tester4,1970-01-24 00:12:00.000,1970-01-24 00:19:00.000,Variant 35,35,complete,Simulated process instance,,,1,false
1111,Inform User,System,1970-01-24 00:14:00.000,1970-01-24 00:14:00.000,Variant 35,35,complete,Simulated process instance,,,,
1111,Restart Repair,System,1970-01-24 00:27:00.000,1970-01-24 00:27:00.000,Variant 35,35,complete,Simulated process instance,,,,
1111,Repair (Simple),SolverS2,1970-01-24 00:27:00.000,1970-01-24 00:32:00.000,Variant 35,35,complete,Simulated process instance,,,,
1111,Test Repair,Tester6,1970-01-24 00:32:00.000,1970-01-24 00:39:00.000,Variant 35,35,complete,Simulated process instance,,,2,true
1112,Register,System,1970-01-24 08:01:00.000,1970-01-24 08:01:00.000,Variant 45,45,complete,Simulated process instance,,,,
1112,Analyze Defect,Tester6,1970-01-24 08:01:00.000,1970-01-24 08:09:00.000,Variant 45,45,complete,Simulated process instance,1,T3,,
1112,Repair (Simple),SolverS1,1970-01-24 08:25:00.000,1970-01-24 08:32:00.000,Variant 45,45,complete,Simulated process instance,,,,
1112,Inform User,System,1970-01-24 08:27:00.000,1970-01-24 08:27:00.000,Variant 45,45,complete,Simulated process instance,,,,
1112,Test Repair,Tester5,1970-01-24 08:32:00.000,1970-01-24 08:38:00.000,Variant 45,45,complete,Simulated process instance,,,1,false
1112,Restart Repair,System,1970-01-24 08:44:00.000,1970-01-24 08:44:00.000,Variant 45,45,complete,Simulated process instance,,,,
1112,Repair (Simple),SolverS2,1970-01-24 08:44:00.000,1970-01-24 08:52:00.000,Variant 45,45,complete,Simulated process instance,,,,
1112,Test Repair,Tester1,1970-01-24 08:52:00.000,1970-01-24 08:58:00.000,Variant 45,45,complete,Simulated process instance,,,2,true
112,Register,System,1970-01-04 03:54:00.000,1970-01-04 03:54:00.000,Variant 2,2,complete,Simulated process instance,,,,
112,Analyze Defect,Tester3,1970-01-04 03:54:00.000,1970-01-04 03:59:00.000,Variant 2,2,complete,Simulated process instance,7,T2,,
112,Repair (Complex),SolverC2,1970-01-04 04:01:00.000,1970-01-04 04:15:00.000,Variant 2,2,complete,Simulated process instance,,,,
112,Test Repair,Tester1,1970-01-04 04:15:00.000,1970-01-04 04:21:00.000,Variant 2,2,complete,Simulated process instance,,,0,true
